Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,2531,6,Y,3,,Internal,Defense,N,N,Southwest,6-10yrs,Medium,4,1,113000,84000,29000,6822362
9,2532,6,Y,3,,Internal,Defense,N,Y,Southwest,6-10yrs,Small,0,0,0,0,0,3423571
9,2533,6,Y,3,,Internal,Defense,N,N,West,10+yrs,Large,1,0,21000,21000,0,3895870
9,2534,6,Y,3,,Internal,Defense,N,N,Southeast,6-10yrs,Medium,0,1,29000,0,29000,1688323
9,2535,6,Y,3,,Internal,Defense,N,Y,Northeast,0-5yrs,Medium,0,2,80000,0,80000,2288035
9,2536,6,Y,3,,Internal,Defense,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,3165746
9,2537,6,Y,3,,Internal,Defense,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,1597160
9,2538,6,Y,3,,Internal,Defense,N,Y,Southeast,6-10yrs,Small,3,3,216000,96000,120000,2227922
9,2539,6,Y,3,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,3,4,256000,96000,160000,2521310
9,2814,5,Y,4,,Referral,Defense,Y,Y,Southeast,10+yrs,Medium,2,4,224000,64000,160000,5915063
9,2815,5,Y,4,,Referral,Defense,Y,Y,Northeast,10+yrs,Small,1,2,112000,32000,80000,2027910
9,2816,5,Y,4,,Referral,Defense,Y,N,Midwest,0-5yrs,Small,3,1,92000,63000,29000,1255355
9,2817,5,Y,4,,Outsourced,Defense,N,N,Northeast,6-10yrs,Small,2,2,100000,42000,58000,3230923
9,2818,5,Y,4,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Small,2,0,64000,64000,0,1460313
9,2819,5,Y,4,,Internal,Defense,N,Y,Northeast,0-5yrs,Small,2,1,104000,64000,40000,2613616
9,2820,5,Y,4,,Internal,Defense,N,N,Southwest,10+yrs,Medium,2,0,42000,42000,0,2987105
9,2854,3,N,5,8,Referral,Defense,Y,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,4092071
9,2855,4,Y,5,,Referral,Defense,Y,N,Northeast,0-5yrs,Small,2,2,100000,42000,58000,1354163
9,2856,4,Y,5,,Referral,Defense,Y,N,Midwest,0-5yrs,Small,4,4,200000,84000,116000,3108867
9,2857,4,Y,5,,Referral,Defense,Y,Y,Southwest,0-5yrs,Medium,1,1,72000,32000,40000,970203
9,2858,4,Y,5,,Outsourced,Defense,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,1012794
9,2859,4,Y,5,,Outsourced,Defense,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,2251041
9,2860,4,Y,5,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Small,4,3,248000,128000,120000,2422426
9,2861,2,N,5,7,Outsourced,Defense,N,N,Northeast,10+yrs,Small,2,1,71000,42000,29000,2946824
9,2862,4,Y,5,,Outsourced,Defense,N,N,West,0-5yrs,Large,0,2,58000,0,58000,2202451
9,2863,4,Y,5,,Outsourced,Defense,N,N,Midwest,0-5yrs,Large,1,2,79000,21000,58000,3449167
9,2864,4,Y,5,,Outsourced,Defense,N,Y,West,10+yrs,Large,3,2,176000,96000,80000,5203683
9,2865,4,Y,5,,Internal,Defense,N,Y,Midwest,10+yrs,Medium,2,5,264000,64000,200000,2983767
9,2866,4,Y,5,,Internal,Defense,N,Y,Southeast,6-10yrs,Large,2,1,104000,64000,40000,3484634
9,2867,2,N,5,7,Internal,Defense,N,Y,Midwest,6-10yrs,Medium,3,0,96000,96000,0,2695836
9,2868,4,Y,5,,Internal,Defense,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,3532920
9,2869,4,Y,5,,Internal,Defense,N,N,West,0-5yrs,Small,2,2,100000,42000,58000,2442811
9,2870,4,Y,5,,Internal,Defense,N,N,Midwest,0-5yrs,Small,3,4,179000,63000,116000,2041610
9,2923,3,Y,6,,Referral,Defense,Y,Y,Midwest,0-5yrs,Large,0,3,120000,0,120000,3044032
9,2924,3,Y,6,,Referral,Defense,Y,Y,West,0-5yrs,Small,3,0,96000,96000,0,2445503
9,2925,3,Y,6,,Outsourced,Defense,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,3546920
9,2926,3,Y,6,,Outsourced,Defense,N,N,Midwest,10+yrs,Large,0,2,58000,0,58000,5484336
9,2927,3,Y,6,,Outsourced,Defense,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,3338500
9,2928,3,Y,6,,Outsourced,Defense,N,Y,Southeast,0-5yrs,Small,0,2,80000,0,80000,3164850
9,2929,3,Y,6,,Outsourced,Defense,N,N,West,0-5yrs,Small,3,2,121000,63000,58000,4722019
9,2930,3,Y,6,,Outsourced,Defense,N,Y,Midwest,0-5yrs,Medium,1,3,152000,32000,120000,3161570
9,2931,3,Y,6,,Outsourced,Defense,N,N,Southeast,10+yrs,Medium,0,0,0,0,0,5762222
9,2932,3,Y,6,,Outsourced,Defense,N,Y,Southeast,0-5yrs,Small,1,1,72000,32000,40000,3688002
9,2933,3,Y,6,,Outsourced,Defense,N,Y,Midwest,0-5yrs,Small,0,1,40000,0,40000,1548180
9,2934,3,Y,6,,Outsourced,Defense,N,Y,Southeast,0-5yrs,Medium,1,4,192000,32000,160000,3533152
9,2935,3,Y,6,,Outsourced,Defense,N,Y,Midwest,6-10yrs,Medium,1,1,72000,32000,40000,2335946
9,2936,3,Y,6,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,2673948
9,2937,3,Y,6,,Outsourced,Defense,N,N,West,10+yrs,Medium,0,4,116000,0,116000,3448671
9,2938,3,Y,6,,Outsourced,Defense,N,Y,Midwest,0-5yrs,Small,4,2,208000,128000,80000,2890223
9,2939,3,Y,6,,Internal,Defense,N,Y,West,10+yrs,Medium,0,4,160000,0,160000,2552839
9,2940,3,Y,6,,Internal,Defense,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,2308420
9,2941,2,N,6,8,Internal,Defense,N,Y,West,0-5yrs,Medium,0,0,0,0,0,1097335
9,2942,3,Y,6,,Internal,Defense,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,3791905
9,2943,3,Y,6,,Internal,Defense,N,N,West,6-10yrs,Small,3,2,121000,63000,58000,5566231
9,2944,3,Y,6,,Internal,Defense,N,Y,Southwest,10+yrs,Small,4,3,248000,128000,120000,3881063
9,2945,3,Y,6,,Internal,Defense,N,Y,Southwest,0-5yrs,Large,0,3,120000,0,120000,4004448
9,2946,3,Y,6,,Internal,Defense,N,N,Northeast,10+yrs,Small,1,1,50000,21000,29000,1618120
9,2947,3,Y,6,,Internal,Defense,N,Y,Northeast,10+yrs,Small,1,1,72000,32000,40000,1581467
9,2948,3,Y,6,,Internal,Defense,N,Y,Southeast,0-5yrs,Small,2,1,104000,64000,40000,1612423
9,2949,3,Y,6,,Internal,Defense,N,Y,Midwest,0-5yrs,Large,0,3,120000,0,120000,4067518
9,2950,3,Y,6,,Internal,Defense,N,Y,Southeast,6-10yrs,Small,2,2,144000,64000,80000,1819323
9,2951,3,Y,6,,Internal,Defense,N,Y,West,10+yrs,Small,0,2,80000,0,80000,3539270
9,2952,1,N,6,7,Internal,Defense,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,3762456
9,2953,3,Y,6,,Internal,Defense,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,3998415
9,2954,3,Y,6,,Internal,Defense,N,Y,Southeast,6-10yrs,Small,2,1,104000,64000,40000,2547560
9,2955,3,Y,6,,Internal,Defense,N,Y,Midwest,10+yrs,Medium,2,3,184000,64000,120000,2067875
9,2956,3,Y,6,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,0,4,160000,0,160000,969243
9,2957,1,N,6,7,Internal,Defense,N,N,Southwest,0-5yrs,Medium,2,1,71000,42000,29000,881872
9,3018,2,Y,7,,Referral,Defense,Y,Y,Midwest,10+yrs,Medium,2,1,104000,64000,40000,5088634
9,3019,1,N,7,8,Referral,Defense,Y,N,West,6-10yrs,Medium,3,0,63000,63000,0,3615035
9,3020,2,Y,7,,Referral,Defense,Y,Y,Southeast,10+yrs,Medium,4,3,248000,128000,120000,3587604
9,3021,2,Y,7,,Outsourced,Defense,N,Y,West,6-10yrs,Medium,3,0,96000,96000,0,3831015
9,3022,2,Y,7,,Outsourced,Defense,N,N,Southwest,6-10yrs,Medium,1,1,50000,21000,29000,3038648
9,3023,2,Y,7,,Outsourced,Defense,N,N,Southwest,0-5yrs,Medium,0,3,87000,0,87000,1460979
9,3024,2,Y,7,,Outsourced,Defense,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,3401047
9,3025,2,Y,7,,Outsourced,Defense,N,N,West,0-5yrs,Medium,1,2,79000,21000,58000,1667003
9,3026,2,Y,7,,Outsourced,Defense,N,N,West,0-5yrs,Medium,0,3,87000,0,87000,2868492
9,3027,2,Y,7,,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,2564273
9,3028,2,Y,7,,Outsourced,Defense,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,1112855
9,3029,2,Y,7,,Internal,Defense,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,2023525
9,3030,2,Y,7,,Internal,Defense,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,4860751
9,3031,2,Y,7,,Internal,Defense,N,N,Southwest,0-5yrs,Medium,5,1,134000,105000,29000,4167669
9,3032,2,Y,7,,Internal,Defense,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,3430516
9,3033,2,Y,7,,Internal,Defense,N,N,West,10+yrs,Small,2,0,42000,42000,0,2873147
9,3034,2,Y,7,,Internal,Defense,N,Y,Northeast,0-5yrs,Small,2,1,104000,64000,40000,3355889
9,3035,2,Y,7,,Internal,Defense,N,Y,Southwest,0-5yrs,Medium,3,1,136000,96000,40000,2466705
9,3036,2,Y,7,,Internal,Defense,N,Y,West,10+yrs,Small,1,2,112000,32000,80000,2192921
9,3037,2,Y,7,,Internal,Defense,N,N,West,0-5yrs,Medium,0,2,58000,0,58000,2024686
9,3107,1,Y,8,,Outsourced,Defense,N,N,West,6-10yrs,Small,1,0,21000,21000,0,2396337
9,3108,1,Y,8,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Small,1,1,72000,32000,40000,2640356
9,3109,1,Y,8,,Outsourced,Defense,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,1347672
9,3110,1,Y,8,,Outsourced,Defense,N,N,Northeast,0-5yrs,Large,1,3,108000,21000,87000,4681400
9,3111,1,Y,8,,Outsourced,Defense,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,3527617
9,3112,1,Y,8,,Outsourced,Defense,N,Y,Northeast,0-5yrs,Medium,2,2,144000,64000,80000,3550168
9,3113,1,Y,8,,Outsourced,Defense,N,N,Southeast,10+yrs,Small,1,1,50000,21000,29000,1846148
9,3114,1,Y,8,,Outsourced,Defense,N,Y,Southwest,6-10yrs,Medium,1,0,32000,32000,0,2275581
9,3115,1,Y,8,,Outsourced,Defense,N,Y,Southwest,6-10yrs,Small,2,0,64000,64000,0,2845634
9,3116,1,Y,8,,Outsourced,Defense,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,2405337
9,3117,1,Y,8,,Outsourced,Defense,N,Y,Northeast,6-10yrs,Small,1,1,72000,32000,40000,1900439
9,3118,1,Y,8,,Internal,Defense,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,5241088
9,3119,1,Y,8,,Internal,Defense,N,Y,Southwest,0-5yrs,Large,2,0,64000,64000,0,1991531
9,3120,1,Y,8,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,0,0,0,0,0,2050162
9,3121,1,Y,8,,Internal,Defense,N,Y,Southwest,10+yrs,Small,1,1,72000,32000,40000,2411866
9,3122,1,Y,8,,Internal,Defense,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,3195420
9,3123,1,Y,8,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,2559793
9,3124,1,Y,8,,Internal,Defense,N,Y,Northeast,6-10yrs,Large,0,1,40000,0,40000,3346862
9,3125,1,Y,8,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,1,2,112000,32000,80000,2318375
9,3126,1,Y,8,,Internal,Defense,N,Y,Southwest,6-10yrs,Large,0,1,40000,0,40000,3864132
9,3127,1,Y,8,,Internal,Defense,N,N,West,6-10yrs,Small,1,1,50000,21000,29000,2989662
9,3128,1,Y,8,,Internal,Defense,N,Y,Northeast,0-5yrs,Small,1,4,192000,32000,160000,1797078
9,3129,1,Y,8,,Internal,Defense,N,Y,Southwest,6-10yrs,Medium,1,1,72000,32000,40000,2534102
9,3130,1,Y,8,,Internal,Defense,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,1958663
9,3131,1,Y,8,,Internal,Defense,N,Y,West,10+yrs,Small,0,2,80000,0,80000,2751090
9,3132,1,Y,8,,Internal,Defense,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,2407785
9,1432,3,N,-5,-2,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,2243405
9,1433,3,N,-5,-2,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,304819
9,1449,2,N,-4,-2,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,354470
9,1450,1,N,-4,-3,Outsourced,Aerospace,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,1379577
9,1451,1,N,-4,-3,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,951574
9,1452,1,N,-4,-3,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Large,0,0,0,0,0,3407022
9,1453,1,N,-4,-3,Outsourced,Aerospace,N,N,West,0-5yrs,Small,0,1,29000,0,29000,396375
9,1454,1,N,-4,-3,Outsourced,Aerospace,N,N,West,0-5yrs,Small,1,2,79000,21000,58000,1243836
9,1455,5,N,-4,1,Outsourced,Aerospace,N,N,Southeast,0-5yrs,Small,2,3,129000,42000,87000,685548
9,1456,2,N,-4,-2,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Small,1,2,79000,21000,58000,798149
9,1457,1,N,-4,-3,Outsourced,Aerospace,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,2767894
9,1458,4,N,-4,0,Outsourced,Aerospace,N,N,Southeast,10+yrs,Small,1,0,21000,21000,0,711526
9,1459,3,N,-4,-1,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,968464
9,1460,1,N,-4,-3,Outsourced,Aerospace,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,2011445
9,1461,4,N,-4,0,Internal,Aerospace,N,N,Northeast,10+yrs,Small,2,1,71000,42000,29000,1857709
9,1462,1,N,-4,-3,Internal,Aerospace,N,N,Southeast,0-5yrs,Large,0,3,87000,0,87000,267973
9,1463,1,N,-4,-3,Internal,Aerospace,N,N,Northeast,10+yrs,Small,0,0,0,0,0,1478959
9,1464,7,N,-4,3,Internal,Aerospace,N,N,Northeast,0-5yrs,Large,2,4,158000,42000,116000,1315112
9,1465,3,N,-4,-1,Internal,Aerospace,N,N,Midwest,10+yrs,Large,0,3,87000,0,87000,811586
9,1466,2,N,-4,-2,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,1201678
9,1467,2,N,-4,-2,Internal,Aerospace,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,362864
9,1468,1,N,-4,-3,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,525929
9,1469,1,N,-4,-3,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,1248998
9,1470,1,N,-4,-3,Internal,Aerospace,N,N,West,0-5yrs,Small,0,1,29000,0,29000,924188
9,1471,5,N,-4,1,Internal,Aerospace,N,N,Southwest,0-5yrs,Medium,0,1,29000,0,29000,1429884
9,1472,4,N,-4,0,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,1,1,50000,21000,29000,1128939
9,1569,1,N,-3,-2,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Small,0,2,58000,0,58000,903410
9,1570,5,N,-3,2,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,760555
9,1571,1,N,-3,-2,Outsourced,Aerospace,N,N,West,6-10yrs,Small,1,1,50000,21000,29000,468561
9,1572,2,N,-3,-1,Outsourced,Aerospace,N,N,West,0-5yrs,Small,2,3,129000,42000,87000,1083331
9,1573,2,N,-3,-1,Outsourced,Aerospace,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,1561793
9,1574,3,N,-3,0,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,1065584
9,1575,3,N,-3,0,Internal,Aerospace,N,N,Midwest,0-5yrs,Small,2,3,129000,42000,87000,1143319
9,1576,7,N,-3,4,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,869212
9,1577,4,N,-3,1,Internal,Aerospace,N,N,Southwest,10+yrs,Large,1,1,50000,21000,29000,2671586
9,1578,8,N,-3,5,Internal,Aerospace,N,N,Southwest,10+yrs,Medium,4,1,113000,84000,29000,3911671
9,1579,4,N,-3,1,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,0,6,174000,0,174000,2854497
9,1641,2,N,-2,0,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Small,1,3,108000,21000,87000,1993809
9,1642,2,N,-2,0,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Medium,1,4,137000,21000,116000,1100029
9,1643,5,N,-2,3,Outsourced,Aerospace,N,N,West,10+yrs,Small,2,1,71000,42000,29000,2145677
9,1644,11,Y,-2,,Outsourced,Aerospace,N,Y,West,0-5yrs,Large,2,1,104000,64000,40000,1102637
9,1645,2,N,-2,0,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,2335368
9,1646,1,N,-2,-1,Outsourced,Aerospace,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,703588
9,1647,5,N,-2,3,Outsourced,Aerospace,N,N,Southeast,10+yrs,Medium,2,1,71000,42000,29000,1583545
9,1648,1,N,-2,-1,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,668992
9,1649,1,N,-2,-1,Outsourced,Aerospace,N,N,Southeast,10+yrs,Medium,1,1,50000,21000,29000,231204
9,1650,2,N,-2,0,Outsourced,Aerospace,N,N,Northeast,6-10yrs,Large,1,1,50000,21000,29000,411973
9,1651,10,N,-2,8,Outsourced,Aerospace,N,Y,Southeast,0-5yrs,Small,0,0,0,0,0,1104866
9,1652,4,N,-2,2,Outsourced,Aerospace,N,N,West,10+yrs,Medium,5,2,163000,105000,58000,1886289
9,1653,5,N,-2,3,Outsourced,Aerospace,N,N,West,0-5yrs,Small,1,0,21000,21000,0,1405727
9,1654,2,N,-2,0,Internal,Aerospace,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,1556547
9,1655,1,N,-2,-1,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,1443495
9,1656,3,N,-2,1,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,2248082
9,1657,2,N,-2,0,Internal,Aerospace,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,211396
9,1658,1,N,-2,-1,Internal,Aerospace,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,3222472
9,1659,1,N,-2,-1,Internal,Aerospace,N,N,Northeast,10+yrs,Small,1,1,50000,21000,29000,1236735
9,1660,3,N,-2,1,Internal,Aerospace,N,N,Midwest,6-10yrs,Large,1,0,21000,21000,0,2177989
9,1661,11,Y,-2,,Internal,Aerospace,N,Y,Midwest,0-5yrs,Large,5,7,440000,160000,280000,3783055
9,1662,7,N,-2,5,Internal,Aerospace,N,N,Southwest,6-10yrs,Medium,2,4,158000,42000,116000,1540925
9,1663,4,N,-2,2,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,0,3,87000,0,87000,2739643
9,1664,3,N,-2,1,Internal,Aerospace,N,N,West,6-10yrs,Small,2,0,42000,42000,0,771390
9,1665,7,N,-2,5,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,1,3,108000,21000,87000,1750797
9,1666,6,N,-2,4,Internal,Aerospace,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,612690
9,1798,1,N,-1,0,Outsourced,Aerospace,N,N,Southeast,6-10yrs,Large,0,1,29000,0,29000,2361747
9,1799,1,N,-1,0,Outsourced,Aerospace,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,500678
9,1800,1,N,-1,0,Outsourced,Aerospace,N,N,Northeast,0-5yrs,Medium,2,3,129000,42000,87000,727355
9,1801,5,N,-1,4,Outsourced,Aerospace,N,N,Southeast,0-5yrs,Small,3,2,121000,63000,58000,671733
9,1802,3,N,-1,2,Outsourced,Aerospace,N,N,Southeast,6-10yrs,Small,1,2,79000,21000,58000,1912142
9,1803,10,Y,-1,,Outsourced,Aerospace,N,Y,Southeast,6-10yrs,Large,3,2,176000,96000,80000,3392073
9,1804,5,N,-1,4,Outsourced,Aerospace,N,N,Southeast,6-10yrs,Medium,3,3,150000,63000,87000,1059509
9,1805,3,N,-1,2,Outsourced,Aerospace,N,N,West,0-5yrs,Small,1,0,21000,21000,0,318197
9,1806,6,N,-1,5,Outsourced,Aerospace,N,N,West,0-5yrs,Small,2,4,158000,42000,116000,5290017
9,1807,1,N,-1,0,Outsourced,Aerospace,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,1073300
9,1808,10,Y,-1,,Internal,Aerospace,N,Y,Northeast,0-5yrs,Small,8,0,256000,256000,0,2093665
9,1809,4,N,-1,3,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,0,2,58000,0,58000,2662489
9,1810,3,N,-1,2,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,0,7,203000,0,203000,598115
9,1811,2,N,-1,1,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,976223
9,1812,1,N,-1,0,Internal,Aerospace,N,N,Southwest,10+yrs,Medium,1,2,79000,21000,58000,867081
9,1813,5,N,-1,4,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,1,3,108000,21000,87000,3373345
9,1814,5,N,-1,4,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,1565586
9,1815,2,N,-1,1,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,1703929
9,1816,1,N,-1,0,Internal,Aerospace,N,N,West,0-5yrs,Small,1,0,21000,21000,0,427935
9,1817,10,Y,-1,,Internal,Aerospace,N,N,Southwest,10+yrs,Large,0,4,116000,0,116000,2931754
9,1945,6,N,0,6,Referral,Aerospace,Y,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,1213183
9,1946,1,N,0,1,Referral,Aerospace,Y,N,Southeast,0-5yrs,Medium,1,1,50000,21000,29000,1431070
9,1947,1,N,0,1,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Small,2,2,100000,42000,58000,877809
9,1948,9,Y,0,,Outsourced,Aerospace,N,Y,Southeast,0-5yrs,Large,6,5,392000,192000,200000,4271872
9,1949,1,N,0,1,Outsourced,Aerospace,N,N,West,6-10yrs,Large,1,3,108000,21000,87000,1687878
9,1950,9,Y,0,,Outsourced,Aerospace,N,N,West,10+yrs,Medium,4,1,113000,84000,29000,1486703
9,1951,2,N,0,2,Outsourced,Aerospace,N,N,West,0-5yrs,Small,1,0,21000,21000,0,1729110
9,1952,3,N,0,3,Outsourced,Aerospace,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,2300371
9,1953,2,N,0,2,Outsourced,Aerospace,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,469362
9,1954,3,N,0,3,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Small,5,1,134000,105000,29000,381485
9,1955,9,Y,0,,Outsourced,Aerospace,N,Y,West,0-5yrs,Small,1,3,152000,32000,120000,2303841
9,1956,7,N,0,7,Outsourced,Aerospace,N,N,Midwest,0-5yrs,Large,1,3,108000,21000,87000,4062083
9,1957,1,N,0,1,Internal,Aerospace,N,N,Northeast,0-5yrs,Medium,3,2,121000,63000,58000,1628414
9,1958,1,N,0,1,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,1797161
9,1959,9,Y,0,,Internal,Aerospace,N,N,West,0-5yrs,Small,5,6,279000,105000,174000,2740535
9,1960,1,N,0,1,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,0,2,58000,0,58000,598972
9,1961,4,N,0,4,Internal,Aerospace,N,N,West,10+yrs,Medium,2,1,71000,42000,29000,1023259
9,1962,3,N,0,3,Internal,Aerospace,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,1350068
9,1963,4,N,0,4,Internal,Aerospace,N,N,Southwest,6-10yrs,Medium,5,1,134000,105000,29000,1742956
9,1964,4,N,0,4,Internal,Aerospace,N,N,West,6-10yrs,Large,2,0,42000,42000,0,1968911
9,1965,9,Y,0,,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,788921
9,2067,3,N,1,4,Referral,Aerospace,Y,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,1833272
9,2068,3,N,1,4,Outsourced,Aerospace,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,1513067
9,2069,4,N,1,5,Internal,Aerospace,N,N,Northeast,6-10yrs,Large,2,0,42000,42000,0,1441990
9,2070,4,N,1,5,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,4,1,113000,84000,29000,1027133
9,2071,3,N,1,4,Internal,Aerospace,N,N,West,6-10yrs,Medium,6,1,155000,126000,29000,1436581
9,2072,2,N,1,3,Internal,Aerospace,N,N,Midwest,10+yrs,Small,0,3,87000,0,87000,1996803
9,2073,7,N,1,8,Internal,Aerospace,N,N,Southwest,0-5yrs,Small,4,3,171000,84000,87000,2723189
9,2074,4,N,1,5,Internal,Aerospace,N,N,Southwest,6-10yrs,Small,3,2,121000,63000,58000,2675363
9,2214,1,N,2,3,Referral,Aerospace,Y,N,Southeast,10+yrs,Medium,2,0,42000,42000,0,1261245
9,2215,1,N,2,3,Outsourced,Aerospace,N,N,Midwest,10+yrs,Small,2,0,42000,42000,0,1848986
9,2216,2,N,2,4,Internal,Aerospace,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,1366328
9,2217,7,Y,2,,Internal,Aerospace,N,N,Northeast,0-5yrs,Medium,5,1,134000,105000,29000,1704660
9,2218,5,N,2,7,Internal,Aerospace,N,N,Midwest,6-10yrs,Small,1,3,108000,21000,87000,3414747
9,2219,1,N,2,3,Internal,Aerospace,N,N,Midwest,0-5yrs,Medium,1,1,50000,21000,29000,1404512
9,2220,7,Y,2,,Internal,Aerospace,N,Y,Northeast,10+yrs,Small,3,2,176000,96000,80000,2508932
9,2221,7,Y,2,,Internal,Aerospace,N,N,Southeast,10+yrs,Small,2,2,100000,42000,58000,2759102
9,2222,2,N,2,4,Internal,Aerospace,N,N,West,0-5yrs,Small,3,2,121000,63000,58000,1648790
9,2223,5,N,2,7,Internal,Aerospace,N,N,Southeast,6-10yrs,Small,6,1,155000,126000,29000,2568051
9,2224,2,N,2,4,Internal,Aerospace,N,N,Southeast,10+yrs,Large,2,2,100000,42000,58000,984993
